query_id	corpus_id	score
GQ_3304	320-0	1
GQ_3305	320-0	1
GQ_3306	321-0	1
GQ_3307	321-0	1
GQ_3308	321-0	1
GQ_3309	321-0	1
GQ_3310	321-0	1
GQ_3311	321-0	1
GQ_3312	321-0	1
GQ_3313	321-0	1
GQ_3314	321-0	1
GQ_3315	321-0	1
GQ_3316	321-0	1
GQ_3317	321-0	1
GQ_3318	321-0	1
GQ_3319	321-0	1
GQ_3320	322-0	1
GQ_3321	322-0	1
GQ_3322	322-0	1
GQ_3323	322-0	1
GQ_3324	322-0	1
GQ_3325	322-0	1
GQ_3326	322-0	1
GQ_3327	322-0	1
GQ_3328	322-0	1
GQ_3329	322-0	1
GQ_3330	322-0	1
GQ_3331	322-0	1
GQ_3332	322-0	1
GQ_3333	322-0	1
GQ_3334	322-0	1
GQ_3335	323-0	1
GQ_3336	323-0	1
GQ_3337	323-0	1
GQ_3338	323-0	1
GQ_3339	323-0	1
GQ_3340	323-0	1
GQ_3341	323-0	1
GQ_3342	323-0	1
GQ_3343	323-0	1
GQ_3344	323-0	1
GQ_3345	323-0	1
GQ_3346	323-0	1
GQ_3347	323-0	1
GQ_3348	323-0	1
GQ_3349	323-0	1
GQ_3350	323-0	1
GQ_3351	323-0	1
GQ_3352	323-0	1
GQ_3353	323-0	1
GQ_3354	323-1	1
GQ_3355	323-1	1
GQ_3356	323-1	1
GQ_3357	323-1	1
GQ_3358	323-1	1
GQ_3359	324-0	1
GQ_3360	324-0	1
GQ_3361	324-0	1
GQ_3362	324-0	1
GQ_3363	324-0	1
GQ_3364	324-0	1
GQ_3365	324-0	1
GQ_3366	324-0	1
GQ_3367	324-0	1
GQ_3368	324-0	1
GQ_3369	324-0	1
GQ_3370	324-0	1
GQ_3371	324-0	1
GQ_3372	324-0	1
GQ_3373	325-0	1
GQ_3374	325-0	1
GQ_3375	325-0	1
GQ_3376	325-0	1
GQ_3377	325-0	1
GQ_3378	325-0	1
GQ_3379	325-0	1
GQ_3380	325-0	1
GQ_3381	325-0	1
GQ_3382	325-0	1
GQ_3383	325-0	1
GQ_3384	325-0	1
GQ_3385	325-0	1
GQ_3386	325-0	1
GQ_3387	325-0	1
GQ_3388	325-0	1
GQ_3389	325-0	1
GQ_3390	325-0	1
GQ_3391	325-0	1
GQ_3392	325-1	1
GQ_3393	325-1	1
GQ_3394	326-0	1
GQ_3395	326-0	1
GQ_3396	326-0	1
GQ_3397	326-0	1
GQ_3398	326-0	1
GQ_3399	326-0	1
GQ_3400	326-0	1
GQ_3401	326-0	1
GQ_3402	326-0	1
GQ_3403	326-0	1
GQ_3404	326-0	1
GQ_3405	326-0	1
GQ_3406	326-0	1
GQ_3407	326-0	1
GQ_3408	326-0	1
GQ_3409	327-0	1
GQ_3410	328-0	1
GQ_3411	329-0	1
GQ_3412	329-0	1
GQ_3413	329-0	1
GQ_3414	330-0	1
GQ_3415	330-0	1
GQ_3416	330-0	1
GQ_3417	330-0	1
GQ_3418	330-0	1
GQ_3419	331-0	1
GQ_3420	331-0	1
GQ_3421	331-0	1
GQ_3422	331-0	1
GQ_3423	331-0	1
GQ_3424	331-0	1
GQ_3425	331-0	1
GQ_3426	332-0	1
GQ_3427	332-0	1
GQ_3428	332-0	1
GQ_3429	332-0	1
GQ_3430	332-0	1
GQ_3431	332-0	1
GQ_3432	332-0	1
GQ_3433	332-0	1
GQ_3434	332-0	1
GQ_3435	332-0	1
GQ_3436	332-0	1
GQ_3437	332-0	1
GQ_3438	332-0	1
GQ_3439	332-0	1
GQ_3440	332-0	1
GQ_3441	332-0	1
GQ_3442	332-0	1
GQ_3443	332-0	1
GQ_3444	332-0	1
GQ_3445	332-0	1
GQ_3446	333-0	1
GQ_3447	333-0	1
GQ_3448	333-0	1
GQ_3449	333-0	1
GQ_3450	333-0	1
GQ_3451	333-0	1
GQ_3452	333-0	1
GQ_3453	333-0	1
GQ_3454	333-0	1
GQ_3455	333-0	1
GQ_3456	333-0	1
GQ_3457	333-0	1
GQ_3458	333-0	1
GQ_3459	333-0	1
GQ_3460	333-0	1
GQ_3461	333-0	1
GQ_3462	334-0	1
GQ_3463	334-0	1
GQ_3464	334-0	1
GQ_3465	334-0	1
GQ_3466	334-0	1
GQ_3467	334-0	1
GQ_3468	334-0	1
GQ_3469	334-0	1
GQ_3470	334-0	1
GQ_3471	334-0	1
GQ_3472	334-0	1
GQ_3473	334-0	1
GQ_3474	334-0	1
GQ_3475	334-0	1
GQ_3476	335-0	1
GQ_3477	335-0	1
GQ_3478	335-0	1
GQ_3479	335-0	1
GQ_3480	335-0	1
GQ_3481	335-0	1
GQ_3482	335-0	1
GQ_3483	335-0	1
GQ_3484	336-0	1
GQ_3485	336-0	1
GQ_3486	336-0	1
GQ_3487	337-0	1
GQ_3488	337-0	1
GQ_3489	337-0	1
GQ_3490	337-0	1
GQ_3491	337-0	1
GQ_3492	337-0	1
GQ_3493	337-0	1
GQ_3494	337-0	1
GQ_3495	337-0	1
GQ_3496	337-0	1
GQ_3497	337-0	1
GQ_3498	337-0	1
GQ_3499	337-0	1
GQ_3500	337-0	1
GQ_3501	337-0	1
GQ_3502	337-0	1
GQ_3503	337-0	1
GQ_3504	337-0	1
GQ_3505	337-0	1
GQ_3506	337-0	1
GQ_3507	338-0	1
GQ_3508	338-0	1
GQ_3509	338-0	1
GQ_3510	338-0	1
GQ_3511	338-0	1
GQ_3512	338-0	1
GQ_3513	338-0	1
GQ_3514	338-0	1
GQ_3515	339-0	1
GQ_3516	339-0	1
GQ_3517	339-0	1
GQ_3518	339-0	1
GQ_3519	339-0	1
GQ_3520	339-0	1
GQ_3521	339-0	1
GQ_3522	339-0	1
GQ_3523	339-0	1
GQ_3524	339-0	1
GQ_3525	339-0	1
GQ_3526	339-0	1
GQ_3527	339-0	1
GQ_3528	339-0	1
GQ_3529	339-0	1
GQ_3530	339-0	1
GQ_3531	339-0	1
GQ_3532	339-0	1
GQ_3533	339-0	1
GQ_3534	339-0	1
GQ_3535	339-0	1
GQ_3536	340-0	1
GQ_3537	340-0	1
GQ_3538	340-0	1
GQ_3539	340-0	1
GQ_3540	340-0	1
GQ_3541	340-0	1
GQ_3542	340-0	1
GQ_3543	340-0	1
GQ_3544	340-0	1
GQ_3545	340-0	1
GQ_3546	340-0	1
GQ_3547	340-0	1
GQ_3548	340-0	1
GQ_3549	340-0	1
GQ_3550	340-0	1
GQ_3551	340-0	1
GQ_3552	340-0	1
GQ_3553	340-0	1
GQ_3554	340-0	1
GQ_3555	340-0	1
GQ_3556	340-0	1
GQ_3557	341-0	1
GQ_3558	341-0	1
GQ_3559	341-0	1
GQ_3560	341-0	1
GQ_3561	341-0	1
GQ_3562	341-0	1
GQ_3563	341-0	1
GQ_3564	341-0	1
GQ_3565	341-0	1
GQ_3566	341-0	1
GQ_3567	341-0	1
GQ_3568	341-0	1
GQ_3569	341-0	1
GQ_3570	341-0	1
GQ_3571	341-0	1
GQ_3572	341-0	1
GQ_3573	341-0	1
GQ_3574	341-0	1
GQ_3575	341-0	1
GQ_3576	341-0	1
GQ_3577	341-0	1
GQ_3578	341-0	1
GQ_3579	341-0	1
GQ_3580	341-0	1
GQ_3581	341-0	1
GQ_3582	341-0	1
GQ_3583	341-0	1
GQ_3584	341-0	1
GQ_3585	342-0	1
GQ_3586	342-0	1
GQ_3587	342-0	1
GQ_3588	342-0	1
GQ_3589	342-0	1
GQ_3590	342-0	1
GQ_3591	342-0	1
GQ_3592	342-0	1
GQ_3593	342-0	1
GQ_3594	342-0	1
GQ_3595	342-0	1
GQ_3596	342-0	1
GQ_3597	342-0	1
GQ_3598	342-0	1
GQ_3599	342-0	1
GQ_3600	342-0	1
GQ_3601	342-0	1
GQ_3602	343-0	1
GQ_3603	343-0	1
GQ_3604	343-0	1
GQ_3605	343-0	1
GQ_3606	343-0	1
GQ_3607	343-0	1
GQ_3608	343-0	1
GQ_3609	343-0	1
GQ_3610	343-0	1
GQ_3611	343-0	1
GQ_3612	343-0	1
GQ_3613	343-0	1
GQ_3614	344-0	1
GQ_3615	344-0	1
GQ_3616	344-0	1
GQ_3617	344-0	1
GQ_3618	344-0	1
GQ_3619	345-0	1
GQ_3620	345-0	1
GQ_3621	345-0	1
GQ_3622	345-0	1
GQ_3623	345-0	1
GQ_3624	345-0	1
GQ_3625	345-0	1
GQ_3626	345-0	1
GQ_3627	345-0	1
GQ_3628	345-0	1
GQ_3629	345-0	1
GQ_3630	345-0	1
GQ_3631	345-0	1
GQ_3632	346-0	1
GQ_3633	346-0	1
GQ_3634	346-0	1
GQ_3635	346-0	1
GQ_3636	346-0	1
GQ_3637	346-0	1
GQ_3638	346-0	1
GQ_3639	346-0	1
GQ_3640	346-0	1
GQ_3641	346-0	1
GQ_3642	346-0	1
GQ_3643	346-0	1
GQ_3644	346-0	1
GQ_3645	346-0	1
GQ_3646	346-0	1
GQ_3647	346-0	1
GQ_3648	347-0	1
GQ_3649	347-0	1
GQ_3650	347-0	1
GQ_3651	347-0	1
GQ_3652	347-0	1
GQ_3653	347-0	1
GQ_3654	347-0	1
GQ_3655	347-0	1
GQ_3656	348-0	1
GQ_3657	348-0	1
GQ_3658	348-0	1
GQ_3659	348-0	1
GQ_3660	348-0	1
GQ_3661	348-0	1
GQ_3662	348-0	1
GQ_3663	349-0	1
GQ_3664	349-0	1
GQ_3665	349-0	1
GQ_3666	349-0	1
GQ_3667	349-0	1
GQ_3668	350-0	1
GQ_3669	350-0	1
GQ_3670	350-0	1
GQ_3671	350-0	1
GQ_3672	350-0	1
GQ_3673	350-0	1
GQ_3674	350-0	1
GQ_3675	350-0	1
GQ_3676	350-0	1
GQ_3677	350-0	1
GQ_3678	350-0	1
GQ_3679	350-0	1
GQ_3680	350-0	1
GQ_3681	350-0	1
GQ_3682	350-0	1
GQ_3683	350-0	1
GQ_3684	350-0	1
GQ_3685	350-0	1
GQ_3686	350-0	1
GQ_3687	350-0	1
GQ_3688	350-0	1
GQ_3689	350-0	1
GQ_3690	350-1	1
GQ_3691	350-1	1
GQ_3692	350-1	1
GQ_3693	351-0	1
GQ_3694	351-0	1
GQ_3695	351-0	1
GQ_3696	351-0	1
GQ_3697	351-0	1
GQ_3698	351-0	1
GQ_3699	351-0	1
GQ_3700	351-0	1
GQ_3701	351-0	1
GQ_3702	352-0	1
GQ_3703	352-0	1
GQ_3704	352-0	1
GQ_3705	352-0	1
GQ_3706	352-0	1
GQ_3707	352-0	1
GQ_3708	352-0	1
GQ_3709	352-0	1
GQ_3710	352-0	1
GQ_3711	352-0	1
GQ_3712	353-0	1
GQ_3713	353-0	1
GQ_3714	353-0	1
GQ_3715	353-0	1
GQ_3716	353-0	1
GQ_3717	353-0	1
GQ_3718	353-0	1
GQ_3719	353-0	1
GQ_3720	353-0	1
GQ_3721	353-0	1
GQ_3722	353-0	1
GQ_3723	353-0	1
GQ_3724	353-0	1
GQ_3725	353-0	1
GQ_3726	353-0	1
GQ_3727	353-0	1
GQ_3728	353-0	1
GQ_3729	353-0	1
GQ_3730	353-1	1
GQ_3731	353-1	1
GQ_3732	353-1	1
GQ_3733	353-1	1
GQ_3734	353-1	1
GQ_3735	353-1	1
GQ_3736	353-1	1
GQ_3737	353-1	1
GQ_3738	353-1	1
GQ_3739	353-1	1
GQ_3740	353-1	1
GQ_3741	353-1	1
GQ_3742	353-1	1
GQ_3743	353-1	1
GQ_3744	354-0	1
GQ_3745	354-0	1
GQ_3746	354-0	1
GQ_3747	354-0	1
GQ_3748	354-0	1
GQ_3749	354-0	1
GQ_3750	354-0	1
GQ_3751	354-0	1
GQ_3752	354-0	1
GQ_3753	354-0	1
GQ_3754	354-0	1
GQ_3755	354-0	1
GQ_3756	354-0	1
GQ_3757	354-0	1
GQ_3758	354-0	1
GQ_3759	354-0	1
GQ_3760	354-0	1
GQ_3761	354-0	1
GQ_3762	354-0	1
GQ_3763	354-0	1
GQ_3764	354-1	1
GQ_3765	354-1	1
GQ_3766	354-1	1
GQ_3767	354-1	1
GQ_3768	354-1	1
GQ_3769	354-1	1
GQ_3770	354-1	1
GQ_3771	354-1	1
GQ_3772	354-1	1
GQ_3773	354-1	1
GQ_3774	354-1	1
GQ_3775	354-1	1
GQ_3776	354-1	1
GQ_3777	354-1	1
GQ_3778	354-1	1
GQ_3779	354-1	1
GQ_3780	354-1	1
GQ_3781	354-1	1
GQ_3782	354-1	1
GQ_3783	354-1	1
GQ_3784	354-1	1
GQ_3785	354-2	1
GQ_3786	354-2	1
GQ_3787	354-2	1
GQ_3788	354-2	1
GQ_3789	354-2	1
GQ_3790	354-2	1
GQ_3791	354-2	1
GQ_3792	354-2	1
GQ_3793	354-2	1
GQ_3794	355-0	1
GQ_3795	355-0	1
GQ_3796	355-0	1
GQ_3797	355-0	1
GQ_3798	355-0	1
GQ_3799	355-0	1
GQ_3800	355-0	1
GQ_3801	355-0	1
GQ_3802	356-0	1
GQ_3803	356-0	1
GQ_3804	356-0	1
GQ_3805	356-0	1
GQ_3806	356-0	1
GQ_3807	356-0	1
GQ_3808	356-0	1
GQ_3809	356-0	1
GQ_3810	356-0	1
GQ_3811	356-0	1
GQ_3812	356-0	1
GQ_3813	356-0	1
GQ_3814	356-0	1
GQ_3815	356-0	1
GQ_3816	356-0	1
GQ_3817	356-0	1
GQ_3818	356-0	1
GQ_3819	356-0	1
GQ_3820	356-0	1
GQ_3821	356-0	1
GQ_3822	356-0	1
GQ_3823	356-0	1
GQ_3824	356-0	1
GQ_3825	356-0	1
GQ_3826	356-0	1
GQ_3827	356-1	1
GQ_3828	357-0	1
GQ_3829	357-0	1
GQ_3830	357-0	1
GQ_3831	357-0	1
GQ_3832	357-0	1
GQ_3833	357-0	1
GQ_3834	357-0	1
GQ_3835	357-0	1
GQ_3836	357-0	1
GQ_3837	357-0	1
GQ_3838	357-0	1
GQ_3839	357-0	1
GQ_3840	357-0	1
GQ_3841	357-0	1
GQ_3842	357-0	1
GQ_3843	357-0	1
GQ_3844	357-0	1
GQ_3845	357-0	1
GQ_3846	357-0	1
GQ_3847	357-0	1
GQ_3848	357-0	1
GQ_3849	357-0	1
GQ_3850	357-0	1
GQ_3851	357-0	1
GQ_3852	357-0	1
GQ_3853	357-0	1
GQ_3854	357-0	1
GQ_3855	357-0	1
GQ_3856	358-0	1
GQ_3857	358-0	1
GQ_3858	358-0	1
GQ_3859	358-0	1
GQ_3860	358-0	1
GQ_3861	358-0	1
GQ_3862	358-0	1
GQ_3863	358-0	1
GQ_3864	359-0	1
GQ_3865	359-0	1
GQ_3866	359-0	1
GQ_3867	359-0	1
GQ_3868	359-0	1
GQ_3869	359-0	1
GQ_3870	359-0	1
GQ_3871	359-0	1
GQ_3872	360-0	1
GQ_3873	360-0	1
GQ_3874	360-0	1
GQ_3875	360-0	1
GQ_3876	360-0	1
GQ_3877	360-0	1
GQ_3878	360-0	1
GQ_3879	361-0	1
GQ_3880	361-0	1
GQ_3881	361-0	1
GQ_3882	361-0	1
GQ_3883	361-0	1
GQ_3884	362-0	1
GQ_3885	362-0	1
GQ_3886	362-0	1
GQ_3887	362-0	1
GQ_3888	362-0	1
GQ_3889	362-0	1
GQ_3890	362-0	1
GQ_3891	362-0	1
GQ_3892	362-0	1
GQ_3893	362-0	1
GQ_3894	363-0	1
GQ_3895	363-0	1
GQ_3896	363-0	1
GQ_3897	363-0	1
GQ_3898	363-0	1
GQ_3899	363-0	1
GQ_3900	363-0	1
GQ_3901	363-0	1
GQ_3902	363-0	1
GQ_3903	363-0	1
GQ_3904	363-0	1
GQ_3905	363-0	1
GQ_3906	363-0	1
GQ_3907	364-0	1
GQ_3908	364-0	1
GQ_3909	364-0	1
GQ_3910	364-0	1
GQ_3911	364-0	1
GQ_3912	365-0	1
GQ_3913	365-0	1
GQ_3914	365-0	1
GQ_3915	365-0	1
GQ_3916	366-0	1
GQ_3917	366-0	1
GQ_3918	366-0	1
GQ_3919	366-0	1
GQ_3920	366-0	1
GQ_3921	366-0	1
GQ_3922	367-0	1
GQ_3923	367-0	1
GQ_3924	367-0	1
GQ_3925	367-0	1
GQ_3926	367-0	1
GQ_3927	367-0	1
GQ_3928	367-0	1
GQ_3929	367-0	1
GQ_3930	368-0	1
GQ_3931	368-0	1
GQ_3932	368-0	1
GQ_3933	368-0	1
GQ_3934	368-0	1
GQ_3935	368-0	1
GQ_3936	368-0	1
GQ_3937	368-0	1
GQ_3938	368-0	1
GQ_3939	368-0	1
GQ_3940	368-0	1
GQ_3941	368-0	1
GQ_3942	368-0	1
GQ_3943	368-0	1
GQ_3944	368-0	1
GQ_3945	369-0	1
GQ_3946	369-0	1
GQ_3947	369-0	1
GQ_3948	369-0	1
GQ_3949	369-0	1
GQ_3950	369-0	1
GQ_3951	369-0	1
GQ_3952	369-0	1
GQ_3953	369-0	1
GQ_3954	369-0	1
GQ_3955	369-0	1
GQ_3956	369-0	1
GQ_3957	369-0	1
GQ_3958	369-0	1
GQ_3959	369-0	1
GQ_3960	369-0	1
GQ_3961	369-0	1
GQ_3962	369-0	1
GQ_3963	369-0	1
GQ_3964	369-0	1
GQ_3965	369-1	1
GQ_3966	369-1	1
GQ_3967	369-1	1
GQ_3968	369-1	1
GQ_3969	370-0	1
GQ_3970	370-0	1
GQ_3971	371-0	1
GQ_3972	372-0	1
GQ_3973	372-0	1
GQ_3974	372-0	1
GQ_3975	372-0	1
GQ_3976	372-0	1
GQ_3977	372-0	1
GQ_3978	372-0	1
GQ_3979	372-0	1
GQ_3980	372-0	1
GQ_3981	372-0	1
GQ_3982	373-0	1
GQ_3983	373-0	1
GQ_3984	373-0	1
GQ_3985	373-0	1
GQ_3986	373-0	1
GQ_3987	373-0	1
GQ_3988	374-0	1
GQ_3989	374-0	1
GQ_3990	374-0	1
GQ_3991	374-0	1
GQ_3992	374-0	1
GQ_3993	374-0	1
GQ_3994	374-0	1
GQ_3995	375-0	1
GQ_3996	375-0	1
GQ_3997	375-0	1
GQ_3998	375-0	1
GQ_3999	376-0	1
GQ_4000	377-0	1
GQ_4001	377-0	1
GQ_4002	377-0	1
GQ_4003	377-0	1
GQ_4004	377-0	1
GQ_4005	377-0	1
GQ_4006	377-0	1
GQ_4007	377-0	1
GQ_4008	377-0	1
GQ_4009	378-0	1
GQ_4010	378-0	1
GQ_4011	378-0	1
GQ_4012	378-0	1
GQ_4013	378-0	1
GQ_4014	378-0	1
GQ_4015	379-0	1
GQ_4016	379-0	1
GQ_4017	380-0	1
GQ_4018	380-0	1
GQ_4019	380-0	1
GQ_4020	380-0	1
GQ_4021	380-0	1
GQ_4022	380-0	1
GQ_4023	380-0	1
GQ_4024	381-0	1
GQ_4025	381-0	1
GQ_4026	381-0	1
GQ_4027	381-0	1
GQ_4028	381-0	1
GQ_4029	381-0	1
GQ_4030	381-0	1
GQ_4031	381-0	1
GQ_4032	381-0	1
GQ_4033	381-0	1
GQ_4034	382-0	1
GQ_4035	383-0	1
GQ_4036	383-0	1
GQ_4037	383-0	1
GQ_4038	383-0	1
GQ_4039	383-0	1
GQ_4040	383-0	1
GQ_4041	383-0	1
GQ_4042	383-0	1
GQ_4043	383-0	1
GQ_4044	383-0	1
GQ_4045	384-0	1
GQ_4046	385-0	1
GQ_4047	385-0	1
GQ_4048	385-0	1
GQ_4049	385-0	1
GQ_4050	385-0	1
GQ_4051	385-0	1
GQ_4052	385-0	1
GQ_4053	385-0	1
GQ_4054	385-0	1
GQ_4055	385-0	1
GQ_4056	386-0	1
GQ_4057	386-0	1
GQ_4058	386-0	1
GQ_4059	386-0	1
GQ_4060	387-0	1
GQ_4061	387-0	1
GQ_4062	387-0	1
GQ_4063	387-0	1
GQ_4064	387-0	1
GQ_4065	387-0	1
GQ_4066	387-0	1
GQ_4067	387-0	1
GQ_4068	387-0	1
GQ_4069	387-0	1
GQ_4070	387-0	1
GQ_4071	387-0	1
GQ_4072	387-0	1
GQ_4073	387-0	1
GQ_4074	387-0	1
GQ_4075	387-0	1
GQ_4076	387-0	1
GQ_4077	387-0	1
GQ_4078	387-0	1
GQ_4079	387-0	1
GQ_4080	388-0	1
GQ_4081	388-0	1
GQ_4082	388-0	1
GQ_4083	389-0	1
GQ_4084	389-0	1
GQ_4085	389-0	1
GQ_4086	389-0	1
GQ_4087	389-0	1
GQ_4088	389-0	1
GQ_4089	390-0	1
GQ_4090	390-0	1
GQ_4091	390-0	1
GQ_4092	390-0	1
GQ_4093	390-0	1
GQ_4094	390-0	1
GQ_4095	390-0	1
GQ_4096	390-0	1
GQ_4097	390-0	1
GQ_4098	390-0	1
GQ_4099	390-0	1
GQ_4100	390-0	1
GQ_4101	390-0	1
GQ_4102	390-0	1
GQ_4103	390-0	1
GQ_4104	390-0	1
GQ_4105	390-0	1
GQ_4106	390-0	1
GQ_4107	390-0	1
GQ_4108	390-0	1
GQ_4109	390-0	1
GQ_4110	390-0	1
GQ_4111	390-0	1
GQ_4112	390-0	1
GQ_4113	390-1	1
GQ_4114	390-1	1
GQ_4115	390-1	1
GQ_4116	390-1	1
GQ_4117	390-1	1
GQ_4118	390-1	1
GQ_4119	390-1	1
GQ_4120	390-1	1
GQ_4121	390-1	1
GQ_4122	390-1	1
GQ_4123	390-1	1
GQ_4124	390-1	1
GQ_4125	390-1	1
GQ_4126	391-0	1
GQ_4127	391-0	1
GQ_4128	391-0	1
GQ_4129	391-0	1
GQ_4130	391-0	1
GQ_4131	391-0	1
GQ_4132	391-0	1
GQ_4133	391-0	1
GQ_4134	391-0	1
GQ_4135	391-0	1
GQ_4136	391-0	1
GQ_4137	391-0	1
GQ_4138	391-0	1
GQ_4139	392-0	1
GQ_4140	392-0	1
GQ_4141	392-0	1
GQ_4142	392-0	1
GQ_4143	392-0	1
GQ_4144	392-0	1
GQ_4145	392-0	1
GQ_4146	393-0	1
GQ_4147	393-0	1
GQ_4148	393-0	1
GQ_4149	393-0	1
GQ_4150	393-0	1
GQ_4151	394-0	1
GQ_4152	394-0	1
GQ_4153	394-0	1
GQ_4154	394-0	1
GQ_4155	394-0	1
GQ_4156	395-0	1
GQ_4157	395-0	1
GQ_4158	395-0	1
GQ_4159	395-0	1
GQ_4160	396-0	1
GQ_4161	396-0	1
GQ_4162	396-0	1
GQ_4163	396-0	1
GQ_4164	396-0	1
GQ_4165	396-0	1
GQ_4166	396-0	1
GQ_4167	396-0	1
GQ_4168	396-0	1
GQ_4169	396-0	1
GQ_4170	396-0	1
GQ_4171	396-0	1
GQ_4172	396-0	1
GQ_4173	396-0	1
GQ_4174	396-0	1
GQ_4175	396-0	1
GQ_4176	396-0	1
GQ_4177	396-1	1
GQ_4178	396-1	1
GQ_4179	396-1	1
GQ_4180	396-1	1
GQ_4181	396-1	1
GQ_4182	396-1	1
GQ_4183	397-0	1
GQ_4184	397-0	1
GQ_4185	397-0	1
GQ_4186	397-0	1
GQ_4187	397-0	1
GQ_4188	397-0	1
GQ_4189	397-0	1
GQ_4190	398-0	1
GQ_4191	398-0	1
GQ_4192	398-0	1
GQ_4193	399-0	1
GQ_4194	399-0	1
GQ_4195	399-0	1
GQ_4196	399-0	1
GQ_4197	399-0	1
GQ_4198	399-0	1
GQ_4199	400-0	1
GQ_4200	401-0	1
GQ_4201	401-0	1
GQ_4202	402-0	1
GQ_4203	402-0	1
GQ_4204	403-0	1
GQ_4205	403-0	1
GQ_4206	403-0	1
GQ_4207	403-0	1
GQ_4208	403-0	1
GQ_4209	403-0	1
GQ_4210	403-0	1
GQ_4211	403-0	1
GQ_4212	403-0	1
GQ_4213	403-0	1
GQ_4214	403-0	1
GQ_4215	404-0	1
GQ_4216	404-0	1
GQ_4217	404-0	1
GQ_4218	404-0	1
GQ_4219	405-0	1
GQ_4220	405-0	1
GQ_4221	405-0	1
GQ_4222	406-0	1
GQ_4223	407-0	1
GQ_4224	407-0	1
GQ_4225	407-0	1
GQ_4226	407-0	1
GQ_4227	407-0	1
GQ_4228	407-0	1
GQ_4229	407-0	1
GQ_4230	407-0	1
GQ_4231	407-0	1
GQ_4232	407-0	1
GQ_4233	407-0	1
GQ_4234	407-0	1
GQ_4235	407-0	1
GQ_4236	408-0	1
GQ_4237	408-0	1
GQ_4238	408-0	1
GQ_4239	408-0	1
GQ_4240	408-0	1
GQ_4241	408-0	1
GQ_4242	408-0	1
GQ_4243	408-0	1
GQ_4244	408-0	1
GQ_4245	408-0	1
GQ_4246	408-0	1
GQ_4247	408-0	1
GQ_4248	408-0	1
GQ_4249	408-0	1
GQ_4250	408-0	1
GQ_4251	408-0	1
GQ_4252	408-0	1
GQ_4253	408-0	1
GQ_4254	408-0	1
GQ_4255	408-1	1
GQ_4256	408-1	1
GQ_4257	408-1	1
GQ_4258	408-1	1
GQ_4259	408-1	1
GQ_4260	409-0	1
GQ_4261	409-0	1
GQ_4262	409-0	1
GQ_4263	409-0	1
GQ_4264	409-0	1
GQ_4265	409-0	1
GQ_4266	409-0	1
GQ_4267	409-0	1
GQ_4268	409-0	1
GQ_4269	409-0	1
GQ_4270	409-0	1
GQ_4271	409-0	1
GQ_4272	409-0	1
GQ_4273	410-0	1
GQ_4274	410-0	1
GQ_4275	410-0	1
GQ_4276	410-0	1
GQ_4277	410-0	1
GQ_4278	410-0	1
GQ_4279	410-0	1
GQ_4280	410-0	1
GQ_4281	411-0	1
GQ_4282	411-0	1
GQ_4283	411-0	1
GQ_4284	411-0	1
GQ_4285	411-0	1
GQ_4286	411-0	1
GQ_4287	411-0	1
GQ_4288	411-0	1
GQ_4289	411-0	1
GQ_4290	412-0	1
GQ_4291	413-0	1
GQ_4292	413-0	1
GQ_4293	414-0	1
GQ_4294	414-0	1
GQ_4295	414-0	1
GQ_4296	414-0	1
GQ_4297	414-0	1
GQ_4298	414-0	1
GQ_4299	415-0	1
GQ_4300	415-0	1
GQ_4301	415-0	1
GQ_4302	416-0	1
GQ_4303	417-0	1
GQ_4304	417-0	1
GQ_4305	418-0	1
GQ_4306	418-0	1
GQ_4307	418-0	1
GQ_4308	419-0	1
GQ_4309	419-0	1
GQ_4310	419-0	1
GQ_4311	419-0	1
GQ_4312	419-0	1
GQ_4313	419-0	1
GQ_4314	420-0	1
GQ_4315	421-0	1
GQ_4316	422-0	1
GQ_4317	422-0	1
GQ_4318	422-0	1
GQ_4319	422-0	1
GQ_4320	422-0	1
GQ_4321	422-0	1
GQ_4322	422-0	1
GQ_4323	422-0	1
GQ_4324	422-0	1
GQ_4325	422-0	1
GQ_4326	422-0	1
GQ_4327	422-0	1
GQ_4328	422-0	1
GQ_4329	422-0	1
GQ_4330	422-0	1
GQ_4331	422-0	1
GQ_4332	422-0	1
GQ_4333	422-0	1
GQ_4334	422-0	1
GQ_4335	422-0	1
GQ_4336	422-0	1
GQ_4337	422-0	1
GQ_4338	422-1	1
GQ_4339	422-1	1
GQ_4340	422-1	1
GQ_4341	423-0	1
GQ_4342	423-0	1
GQ_4343	423-0	1
GQ_4344	423-0	1
GQ_4345	423-0	1
GQ_4346	423-0	1
GQ_4347	423-0	1
GQ_4348	423-0	1
GQ_4349	423-0	1
GQ_4350	423-0	1
GQ_4351	423-0	1
GQ_4352	423-0	1
GQ_4353	423-0	1
GQ_4354	423-0	1
GQ_4355	423-0	1
GQ_4356	423-0	1
GQ_4357	423-0	1
GQ_4358	423-1	1
GQ_4359	423-1	1
GQ_4360	424-0	1
GQ_4361	424-0	1
GQ_4362	424-0	1
GQ_4363	424-0	1
GQ_4364	424-0	1
GQ_4365	424-0	1
GQ_4366	424-0	1
GQ_4367	424-0	1
GQ_4368	424-0	1
GQ_4369	424-0	1
GQ_4370	424-0	1
GQ_4371	424-0	1
GQ_4372	424-0	1
GQ_4373	424-0	1
GQ_4374	424-0	1
GQ_4375	424-0	1
GQ_4376	424-0	1
GQ_4377	424-0	1
GQ_4378	424-0	1
GQ_4379	424-0	1
